loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1659870722.587883,15,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870722.585571,-21.94060516357422,-7.608222961425781,-21.09465408325195,235.6774291992188,234.4385375976562,15.39538955688477,36013.2710755,-0.9840240478515625,0.071624755859375,-0.239227294921875,36013.1816945,-0.1561374068260193,0.04423723742365837,0.06964699178934097,36013.2172535,-31.73789978027344,-95.70368957519531,46.66166687011719,36013.2534495,0.03628533979888934,-1.314184856328379,-0.1224477514226375,-0.05899186432361603,0.04070770367980003,-0.05286700278520584,-0.02263736724853516,-0.04986110329627991,0.009747087955474854,2,-0.03737658642215316,-0.6104514160030803,0.05170424264094906,0.7894800511276845,-0.9600133895874023,0.122141994535923,-0.2519041299819946,-21.91639709472656,-7.707855224609375,-21.13467025756836,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36009.886588,0,-0.1427002,97.26321,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870722.681343,16,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870722.666408,-21.53891372680664,-7.133895874023438,-21.61307144165039,236.4847717285156,235.2458801269531,15.39527034759521,36013.3705235,-0.97967529296875,0.076934814453125,-0.23681640625,36013.2811465,-0.157020777463913,0.1079246029257774,-0.06047958880662918,36013.3173145,-31.61676025390625,-95.34637451171875,46.53253173828125,36013.3541595,0.0201633979668875,-1.303656790932502,-0.1229977737215847,-0.1260233670473099,0.09391366690397263,0.02450110577046871,-0.02324080467224121,-0.04518847167491913,0.01927292346954346,2,-0.04275253462077434,-0.605955933593777,0.04528176210456805,0.7930567895548546,-0.9572430849075317,0.1226878836750984,-0.2619792520999908,-21.53891372680664,-7.133895874023438,-21.61307144165039,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36009.886588,0,-0.1427002,97.26321,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870722.784469,17,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870722.767312,-21.48197937011719,-6.875572204589844,-21.90585708618164,236.5955200195312,235.3566284179688,15.39510631561279,36013.4699755,-0.9298858642578125,0.0192108154296875,-0.2193145751953125,36013.3805945,-0.09116186946630478,0.04862905666232109,0.03895245864987373,36013.4173715,-31.25619506835938,-95.01084899902344,45.9990234375,36013.4548695,0.01277620299641318,-1.299650003561592,-0.1306738947082655,-0.1193642765283585,0.03902343660593033,0.1116400435566902,0.01997816562652588,-0.1035231500864029,0.04687881469726562,2,-0.04812571020982781,-0.6040758452766619,0.0445782540396957,0.7942223411695893,-0.9552503228187561,0.1303023248910904,-0.2655525803565979,-21.48197937011719,-6.875572204589844,-21.90585708618164,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870722.882505,18,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870722.867957,-21.47931671142578,-6.329383850097656,-22.16186904907227,236.7667846679688,235.5278930664062,15.39506053924561,36013.5694285,-0.9105377197265625,-0.004302978515625,-0.22222900390625,36013.4800475,-0.1445340067148209,0.02453197538852692,0.1150482892990112,36013.5174385,-31.43267822265625,-94.18940734863281,45.871826171875,36013.5555795,0.002258443551947728,-1.296978376267711,-0.1409506579932392,-0.1775459945201874,0.04893358796834946,-0.03113989531993866,0.0311550498008728,-0.1516386121511459,0.04502537846565247,2,-0.055441783972384,-0.602546684318106,0.04342840559786798,0.7949701316038755,-0.953197717666626,0.140484407544136,-0.26772740483284,-21.47931671142578,-6.329383850097656,-22.16186904907227,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870722.984905,19,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870722.968718,-21.46777725219727,-5.368690490722656,-22.80369567871094,237.6508941650391,236.4120025634766,15.39508819580078,36013.6688805,-0.933380126953125,0.046722412109375,-0.279754638671875,36013.5794985,-0.2262424528598785,0.08391913771629333,-0.017965417355299,36013.61750350001,-31.16319274902344,-93.63844299316406,45.13966369628906,36013.6562895,-0.01805970624609688,-1.291493186459002,-0.14822538170173,-0.1696840226650238,0.09213946759700775,0.03504687547683716,0.01561832427978516,-0.1101466119289398,0.001056402921676636,2,-0.06455270171969135,-0.5995844600484801,0.03736620812043548,0.7968280850834719,-0.9507073163986206,0.1476832032203674,-0.2726628482341766,-21.46777725219727,-5.368690490722656,-22.80369567871094,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.078922,20,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.069045,-21.5180549621582,-5.387306213378906,-22.69011688232422,236.6782989501953,235.4394073486328,15.39510440826416,36013.7683285,-0.9334716796875,0.0381622314453125,-0.27276611328125,36013.67895050001,-0.09204816818237305,0.07625375688076019,0.0815955251455307,36013.71757250001,-31.15757751464844,-93.13887023925781,45.29039001464844,36013.7569995,-0.008454597443857422,-1.285659609263657,-0.1589401094371395,0.2413536757230759,-0.01367191411554813,0.09458905458450317,0.004092097282409668,-0.1034011691808701,0.008654385805130005,2,-0.06606664312926813,-0.5972969265080253,0.04421594085067454,0.798070465686878,-0.9475276470184326,0.1582717597484589,-0.2777431607246399,-21.5180549621582,-5.387306213378906,-22.69011688232422,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.184733,21,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.169755,-21.8621711730957,-5.856941223144531,-22.42780685424805,236.8493041992188,235.6104125976562,15.39511203765869,36013.86777954167,-1.097915649414062,0.1450347900390625,-0.4374237060546875,36013.7783995,0.3271059393882751,-0.1892085373401642,0.01133920717984438,36013.8176325,-31.65122985839844,-94.14707946777344,45.27615356445312,36013.8577095,-0.001781394744660775,-1.299642811456837,-0.1439761627971755,-0.3760297000408173,0.3283159732818604,-0.02287447825074196,-0.1315584778785706,0.005904272198677063,-0.1325265765190125,2,-0.05780432570320833,-0.6034258949622676,0.04281101611066018,0.7941681583389288,-0.9534939527511597,0.1434792578220367,-0.26507169008255,-21.8621711730957,-5.856941223144531,-22.42780685424805,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.28122,22,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.270417,-21.02082824707031,-5.618881225585938,-23.43002319335938,236.1195526123047,234.8806610107422,15.3950309753418,36013.96723154167,-1.135726928710938,0.1404571533203125,-0.323455810546875,36013.87785054167,-0.309776246547699,0.5262640714645386,0.2677757740020752,36013.91769954167,-30.88642883300781,-93.33074951171875,44.353271484375,36013.95841854167,0.005426570210000305,-1.261792316081372,-0.1573039606889934,0.5383521318435669,-0.02923462726175785,-0.1327093094587326,-0.2051059007644653,-0.03339554369449615,-0.04945257306098938,2,-0.06185018729661276,-0.588215080611262,0.048530558783794,0.8048739908416804,-0.9408748149871826,0.15665602684021,-0.3003551363945007,-21.02082824707031,-5.618881225585938,-23.43002319335938,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.384793,23,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.371129,-21.389404296875,-7.6595458984375,-22.19952011108398,235.7516479492188,234.5127563476562,15.39501571655273,36014.06668354167,-0.9017181396484375,0.153106689453125,-0.314849853515625,36013.97730254167,0.5463613271713257,-0.1914828717708588,-0.2282097339630127,36014.01776354167,-31.01914978027344,-95.19694519042969,45.22923278808594,36014.05912854167,0.03816977057539632,-1.279338660958054,-0.1191490159307157,0.3030556440353394,0.09402152895927429,-0.1531155556440353,0.0157020092010498,0.04284533858299255,-0.03063708543777466,2,-0.03638781210688735,-0.5966742817704548,0.05081790049543572,0.8000457815694451,-0.95103520154953,0.1188673004508018,-0.2853114604949951,-21.389404296875,-7.6595458984375,-22.19952011108398,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.477689,24,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.472062,-21.28581619262695,-8.914939880371094,-21.48700714111328,234.5195007324219,233.2806091308594,15.39495944976807,36014.16613154167,-0.69805908203125,-0.003448486328125,-0.2917633056640625,36014.07675454167,0.372613251209259,0.1472775936126709,-0.03066656552255154,36014.11782554167,-30.96595764160156,-96.52891540527344,45.94874572753906,36014.15983854167,0.07365328554971111,-1.274442042606224,-0.1009004541347829,0.3681566119194031,-0.09530498832464218,-0.09346633404493332,0.2490742802619934,-0.09407650679349899,0.004340916872024536,2,-0.01862709187183084,-0.5952965897725071,0.05953816180590479,0.8010805579246473,-0.9515429735183716,0.1007293313741684,-0.2905499935150146,-21.28581619262695,-8.914939880371094,-21.48700714111328,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.577462,25,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.572681,-21.29208374023438,-9.917648315429688,-21.21139526367188,234.1839904785156,232.9450988769531,15.39494132995605,36014.26558354167,-0.7984466552734375,0.0279388427734375,-0.2339019775390625,36014.17620254167,0.3690227866172791,-0.05882177129387856,-0.05028953403234482,36014.21787954167,-31.04031372070312,-97.62139892578125,46.38388061523438,36014.26054854167,0.09451139762368754,-1.274760009318941,-0.08062585231666958,0.02201240882277489,-0.004331319592893124,-0.2946729958057404,0.150887668132782,-0.0496547594666481,0.06484660506248474,2,-0.004264676216165497,-0.5954746427676912,0.06188905738417574,0.8009752574673725,-0.9533930420875549,0.08053852617740631,-0.2907835245132446,-21.29208374023438,-9.917648315429688,-21.21139526367188,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.678064,26,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.673286,-21.30178833007812,-10.19736480712891,-21.22732543945312,234.8598175048828,233.6209259033203,15.39497852325439,36014.36503554167,-0.8909759521484375,0.0114898681640625,-0.258575439453125,36014.27565454167,0.01914866082370281,-0.07301455736160278,-0.2415186166763306,36014.31793554167,-31.05923461914062,-98.60662841796875,46.60067749023438,36014.36125854167,0.08937437934570931,-1.280548016887154,-0.07120811240142119,-0.2406518757343292,0.1070471405982971,0.07050865888595581,0.06721007823944092,-0.05901721119880676,0.0288119912147522,2,-0.001846494487568684,-0.5977157838566519,0.05704614579877415,0.7996737202437034,-0.9557445645332336,0.07114794850349426,-0.2854648530483246,-21.30178833007812,-10.19736480712891,-21.22732543945312,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36010.889423,0,-0.09249878,97.26263,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
1659870723.778745,27,1659870722.567154,28.62001662610188,77.37100079368427,206.2729,-1,-1,-1,-1,20.6275691986084,35,-9999,1659870723.774184,-21.45779037475586,-9.306221008300781,-21.77230834960938,235.3548126220703,234.1159210205078,15.39502429962158,36014.46448754167,-1.228530883789062,-0.052825927734375,-0.37109375,36014.37510754167,-0.2980466187000275,0.1154261976480484,0.107856959104538,36014.41799154167,-31.0191650390625,-97.72137451171875,45.91554260253906,36014.46196854167,0.07041586613271109,-1.284049465089509,-0.084740718966301,-0.247757762670517,-0.4636455774307251,-0.1164471209049225,-0.245414137840271,-0.1533038914203644,-0.08698645234107971,2,-0.01284272463916603,-0.5991041865705574,0.05351521704072898,0.7987773013371988,-0.9557271003723145,0.08463933318853378,-0.2818184792995453,-21.45779037475586,-9.306221008300781,-21.77230834960938,-1,2,36012.3601285,1,2,1659870721.672624,0,0,0,0,0,0,0,0,0,36011.891656,0,-0.03436279,97.26196,1659870721.14605,0,172480399,0,0,1,1659870721.123361,1,0.27,0
