loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1659874789.900761,69,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874789.891261,-17.69733428955078,-28.24538040161133,-27.48653411865234,222.9560394287109,221.7171630859375,13.09492683410645,40080.254594125,-0.9391937255859375,-0.1065521240234375,-0.153076171875,40080.182823125,0.4301902651786804,0.138036698102951,0.118652880191803,40080.237042125,-42.84518432617188,-49.36163330078125,-22.854248046875,40080.234449125,-0.002991548498501593,-1.316477922841714,0.1215335968615504,0.2382801920175552,-0.03029504418373108,0.1499482691287994,0.05520904064178467,0.006137579679489136,0.09799695014953613,2,0.04712788904430248,-0.6106667763554348,-0.03833070800395522,0.7895542941580405,-0.960696280002594,-0.1212346330285072,-0.2497300952672958,-17.50337219238281,-28.23443603515625,-27.66276931762695,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874789.997343,70,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874789.991469,-17.5350341796875,-28.7500114440918,-27.36917877197266,222.5351867675781,221.2963104248047,13.09536552429199,40080.35405912501,-0.9306793212890625,-0.1007080078125,-0.2330474853515625,40080.282292125,0.02165922336280346,0.07580288499593735,-0.06295419484376907,40080.337092125,-42.74343872070312,-49.92082214355469,-22.74617004394531,40080.335176125,0.007366862523440436,-1.314759531671177,0.1231536609756056,0.1560322493314743,0.04704475402832031,-0.003628169652074575,0.03496438264846802,0.03612689673900604,0.02186909317970276,2,0.0509593166894321,-0.6097031318150131,-0.03469191612549566,0.7902288929540607,-0.9600743055343628,-0.1228425875306129,-0.2513304650783539,-17.46259689331055,-28.70413970947266,-27.42332077026367,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.097308,71,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874790.092855,-17.41614532470703,-29.15042495727539,-27.01300430297852,221.6630554199219,220.4241790771484,13.09619998931885,40080.453528125,-0.9500274658203125,-0.13372802734375,-0.2528228759765625,40080.38176112501,0.1234851852059364,0.1075368449091911,-0.04514697194099426,40080.437152125,-42.75804138183594,-50.44424438476562,-22.24345397949219,40080.43590312501,0.02275520718875897,-1.308345798534234,0.1267445513923202,0.1926498860120773,0.1023925319314003,0.142707347869873,0.01509356498718262,-0.007093667984008789,0.01597303152084351,2,0.05716151547792669,-0.6066705312119944,-0.02952352278592402,0.7923458584582408,-0.9580105543136597,-0.1264054775238037,-0.2573668658733368,-17.41476821899414,-29.27924346923828,-26.98866653442383,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.199336,72,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874790.193002,-18.11133575439453,-29.83190155029297,-26.06866836547852,219.8194580078125,218.5805816650391,13.09659576416016,40080.552997125,-0.9692535400390625,-0.146392822265625,-0.2256011962890625,40080.48123012501,0.2820809483528137,-0.1095294207334518,0.13904869556427,40080.537206125,-43.2420654296875,-50.81114196777344,-21.33872985839844,40080.536630125,0.05179672584564604,-1.319123330358925,0.1210010796114138,0.2487940192222595,-0.07654273509979248,0.1137824356555939,-0.009867250919342041,-0.02800615131855011,0.02630254626274109,2,0.06360496763306039,-0.6102069189896074,-0.01661116622275516,0.7895101140297267,-0.9614159464836121,-0.1207060292363167,-0.2472038418054581,-17.91738128662109,-29.67689895629883,-26.12522125244141,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.2991,73,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874790.294213,-18.19665145874023,-30.95648574829102,-25.19772338867188,218.6827087402344,217.4438323974609,13.09616088867188,40080.652466125,-1.004974365234375,-0.1808013916015625,-0.216156005859375,40080.58069512501,0.2923045754432678,-0.09901952743530273,0.005936984904110432,40080.637262125,-43.41653442382812,-52.19241333007812,-20.36714172363281,40080.637357125,0.0785883627123949,-1.328701414807204,0.1269662988538681,0.1923379004001617,0.1415689587593079,-0.01145138312131166,-0.02420520782470703,-0.04479178786277771,0.0228264331817627,2,0.07408098251545683,-0.6128689727921651,-0.008217204923928079,0.7866614643028693,-0.96302330493927,-0.1266254484653473,-0.2378072589635849,-18.12720108032227,-30.98101043701172,-25.10829162597656,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.397501,74,1659874784.821697,28.62009607673641,77.37104306336899,206.6116,-1,-1,-1,-1,16.37762641906738,35,-9999,1659874790.394536,-17.58399200439453,-31.31484603881836,-25.31972503662109,217.5699310302734,216.3310546875,13.09556579589844,40080.751931125,-1.016265869140625,-0.093048095703125,-0.340240478515625,40080.68016412501,-0.01073440350592136,0.4760080873966217,-0.01738325133919716,40080.737316125,-42.812255859375,-52.64703369140625,-20.84396362304688,40080.73808412501,0.08846595965173616,-1.298518543177579,0.1232080247212072,0.3104504942893982,-0.03177016973495483,0.2640381157398224,-0.05411970615386963,0.04518354684114456,-0.07484814524650574,2,0.07567423164735804,-0.6006910142556248,-0.002030930973834333,0.7958892602801921,-0.9558596611022949,-0.1228965371847153,-0.2668874263763428,-17.52220916748047,-31.45007705688477,-25.53319549560547,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.495052,75,1659874790.428519,28.61995851515734,77.3709843242365,206.6661,-1,-1,-1,-1,19.22420692443848,62.66666666666666,-9999,1659874790.474972,-18.12166213989258,-32.36442565917969,-24.24041748046875,216.1458892822266,214.9070129394531,13.0960578918457,40080.851400125,-0.9635772705078125,-0.0613250732421875,-0.327850341796875,40080.779633125,0.4193658530712128,-0.2718858420848846,-0.03520352765917778,40080.837376125,-43.40200805664062,-53.73466491699219,-19.4263916015625,40080.838811125,0.1297391116740393,-1.319278665776832,0.1311426985290295,0.3995106220245361,0.1014541685581207,-0.02471126429736614,-0.004212617874145508,0.07670524716377258,-0.07543671131134033,2,0.09131019850849598,-0.6068722084497489,0.01104380187027959,0.7894598263465479,-0.9602192640304565,-0.1307671070098877,-0.2467371374368668,-18.07856750488281,-32.52105712890625,-24.1455192565918,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40077.374558,0,0.2325134,97.26628,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.604209,76,1659874790.428519,28.61995851515734,77.3709843242365,206.6661,-1,-1,-1,-1,19.22420692443848,62.66666666666666,-9999,1659874790.595915,-17.45105743408203,-33.95470809936523,-23.19336318969727,214.0388793945312,212.8000030517578,13.09694766998291,40080.950869125,-0.9817962646484375,-0.0364990234375,-0.2809295654296875,40080.879102125,0.3834054470062256,0.328573077917099,-0.09844880551099777,40080.937434125,-42.70826721191406,-55.27528381347656,-18.77450561523438,40080.939538125,0.1706183807937197,-1.302334200299853,0.1476451200486131,0.4579963088035583,0.009212655015289783,0.04074018076062202,-0.01600617170333862,0.1098473072052002,-0.02990347146987915,2,0.109953929169989,-0.597267575811036,0.02304434945582551,0.7941351886006078,-0.9536900520324707,-0.1471092849969864,-0.2623631656169891,-17.36491012573242,-34.03770446777344,-23.48330688476562,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40078.377563,0,0.2483826,97.26609,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.696343,77,1659874790.428519,28.61995851515734,77.3709843242365,206.6661,-1,-1,-1,-1,19.22420692443848,62.66666666666666,-9999,1659874790.676583,-17.71652984619141,-34.7823600769043,-22.67576599121094,212.7725677490234,211.53369140625,13.09757709503174,40081.05033791667,-0.93072509765625,0.001373291015625,-0.2867431640625,40080.978567125,0.2764755189418793,-0.002396312309429049,0.03268018364906311,40081.03749391667,-43.03822326660156,-56.06327819824219,-17.88632202148438,40081.04026491667,0.2005622462514313,-1.308074291742841,0.1485129012548235,0.2191009521484375,0.04902355745434761,0.07750153541564941,0.02701699733734131,0.1400482952594757,-0.03417932987213135,2,0.1193230064762572,-0.5977761649322011,0.0343252358577889,0.791989696003957,-0.9550567269325256,-0.1479675620794296,-0.2568513453006744,-17.7030143737793,-34.87509155273438,-22.59845352172852,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40078.377563,0,0.2483826,97.26609,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
1659874790.793773,78,1659874790.428519,28.61995851515734,77.3709843242365,206.6661,-1,-1,-1,-1,19.22420692443848,62.66666666666666,-9999,1659874790.777548,-17.36881256103516,-35.69126892089844,-22.01812362670898,212.4638214111328,211.2249450683594,13.09825420379639,40081.14980291667,-0.91339111328125,-0.0627288818359375,-0.2299041748046875,40081.07803591667,0.1973104029893875,-0.03790557011961937,-0.08247117698192596,40081.13755691667,-42.71992492675781,-56.78532409667969,-17.4229736328125,40081.14099191667,0.213312607233497,-1.315153251541609,0.1651743148139627,-0.02964947000145912,-0.07560811936855316,-0.3807821571826935,0.04017883539199829,0.1126511991024017,0.02289426326751709,2,0.1297635309117584,-0.5987055951291708,0.03383529955640091,0.7896634774842644,-0.9543330669403076,-0.1644242703914642,-0.2494260668754578,-17.3763427734375,-35.65032196044922,-22.07980728149414,-1,2,40073.2594445,1,2,1659874783.008561,0,0,0,0,0,0,0,0,0,40078.377563,0,0.2483826,97.26609,1659874783.156116,3232235861,168214937,0,0,1,1659874783.131723,1,0.16,0
