-0.008537467,-0.25211376,-0.000262768
-0.004302088,-0.105754435,0.007054022
-0.004302088,-0.105754435,0.007054022
-0.000538389,-0.071883254,-0.001493288
0.006076224,-0.319834322,-0.002404306
0.00442904,-0.159325138,-0.002506291
0.015440387,-0.269479424,-0.005734951
0.00451099,0.110362664,0.001211738
0.00178185,0.152759224,-0.004127482
2.26E-05,0.109024905,0.002596617
-0.007572579,0.051865768,0.005840187
0.003075537,0.017520577,0.001970082
0.009629053,-0.009613275,-0.002156628
0.002861554,0.091357462,-0.000586252
0.008388336,-0.091353633,0.001546397
0.014505085,-0.096315637,0.001647598
-0.003157109,-0.058921244,0.001692947
-0.008009013,0.045487039,-0.002422512
0.015722072,0.110517301,0.00139219
-0.008137101,0.017428804,-0.002043951
-7.20E-05,-0.337716192,-0.005029409
-0.003970063,-0.096831754,0.00351474
-0.002926189,0.214168832,-0.002703611
0.000266285,0.099859543,-0.005081121
0.006878995,0.02210537,0.000537683
0.001935731,0.128468215,5.86E-05
-0.01074632,-0.088020004,-0.001788337
-0.004946744,-0.023822345,0.001303452
-0.001863467,0.054173328,-0.001331977
-0.000631711,0.009330646,-0.001948137
-0.004525992,-0.099826127,-0.002684742
0.001268256,-0.009391538,-0.001341052
0.002823123,0.03606569,-0.001399928
0.001251264,0.011106735,-0.003026696
0.000288107,-0.036817651,0.004149585
-0.001827217,0.105040774,0.00136616
-0.007338262,0.008270523,-0.003525946
0.00023389,-0.068426982,-3.40E-05
0.000928262,-0.004016667,0.002826643
0.001701228,0.014456912,0.000687432
0.000523781,0.057115622,0.001210985
0.000497205,-0.07032565,0.002335003
-0.001131137,-0.13007544,0.001496238
-0.001118173,0.016309572,0.000206867
-0.002912495,0.023334486,-0.000154417
0.003090306,-0.038734581,0.000536504
0.005900216,0.038431875,-0.000503334
0.003356522,0.119146705,-0.002949695
0.007437291,-0.024096183,-0.004493936
0.001922036,-0.122991949,-0.003099032
0.002478642,-0.071389705,-0.003216351
-0.002118068,-0.0536149,0.001498247
-0.003443795,0.022260386,0.001395057
-0.000239474,-0.003145871,-0.00184109
0.000447123,0.103216685,-0.001876143
-0.000828091,0.010558187,-0.001635655
-0.000497496,-0.052746236,0.002057295
-0.002740008,-0.000894633,-0.001046931
0.00086295,0.028808497,0.003519138
-0.004470637,0.075189203,0.002138408
-0.002199005,-0.045914277,0.007341603
0.012766235,-0.237632945,0.006707589
0.032120824,-0.018223295,0.00501304
0.032836076,-0.068257801,0.003256805
0.020597737,-0.042308461,0.003048108
0.023803946,0.115883447,0.002868135
0.007579655,0.008862481,0.001267403
-0.016576968,-0.027109336,-0.001874216
-0.00863204,-0.003443022,0.000732213
0.031712212,0.036519412,-0.002012247
0.03285107,-0.001269845,-0.000210623
0.033512339,-0.081405394,0.001687071
0.002800107,-0.041822925,0.003259037
-0.031796902,-0.041113432,-0.002097535
-0.011510876,0.054954447,0.001638859
0.051572926,0.214282393,-0.000119622
0.059184343,0.206803918,0.005403098
0.038371395,-0.093381025,0.002824828
-0.017814266,-0.187316552,0.006482789
-0.063186117,0.001677879,-0.000753801
-0.02935259,0.003149173,0.000478828
0.01019476,0.010975369,0.00256046
0.01019476,0.010975369,0.00256046
-0.008236272,-0.005811533,0.004937602
-0.01958775,-0.101928309,0.002642109
0.006072458,0.030097431,0.004325996
0.01563834,-0.008201654,0.000368154
0.032284182,-0.101881713,0.002910523
0.015872838,-0.040585794,0.003330209
0.021260381,-0.067857258,0.000844045
0.022410013,-0.01347658,-0.00074423
0.025497515,0.093997642,0.001205765
0.033779141,0.18792516,0.001044516
0.043682717,0.073436543,-0.000395181
0.053559773,0.050383557,-0.003031452
0.033888251,0.178653777,-0.008994011
0.019530728,0.033215389,-0.003351991
0.016976856,-0.041825868,-0.001847713
0.007982543,-0.031166131,-0.001385239
0.016032245,-0.084870741,0.004462371
0.02105239,-0.136032298,0.000246189
0.007071265,-0.033801295,0.001436202
0.009633847,-0.008334653,0.002258721
0.015541814,-0.057035811,0.001065349
0.045467436,0.044304658,0.0013138
0.163464636,0.307443321,-0.004728244
0.114342004,0.432605565,0.006560633
0.137126237,-0.138688326,0.009129112
0.255407065,-0.263924658,0.019650213
0.31051594,0.130263582,0.019630769
0.23142755,0.112935387,0.019677084
0.216439113,-0.243577018,0.020678036
0.287392616,-0.194115013,0.023848802
0.632814527,0.017446412,0.020527177
0.81366241,0.228625506,0.050931711
0.568246663,-0.124597915,0.040702343
0.411701888,-0.37614581,0.013066853
0.540916622,-0.065818548,0.000885419
0.584699035,0.009958501,0.008944134
0.479306489,-0.110391676,0.000986626
0.181545421,-0.05506191,-0.000913826
0.028233778,0.055829123,-0.002902659
0.07913062,0.017435426,-0.011196954
0.058146436,0.067677692,-0.006979576
-0.018081311,-0.109866902,-0.00930465
0.03093073,-0.028334357,-0.009287884
