loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationSpeedAccuracy,locationCourse,locationCourseAccuracy,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,magnetometerTimestamp_sinceReboot,magnetometerX,magnetometerY,magnetometerZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionHeading,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_Timestamp_since1970,IP_en0,IP_pdp_ip0,deviceID,deviceOrientationTimeStamp_since1970,deviceOrientation,batteryTimeStamp_since1970,batteryState,batteryLevel,label
1659876533.040388,11,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.021981,-28.86962127685547,-22.28376007080078,-24.18835067749023,229.3870391845703,228.1481628417969,12.73266315460205,41823.43918925001,-0.9943084716796875,-0.0195465087890625,-0.1063690185546875,41823.41526725001,-0.02442464977502823,0.09759766608476639,0.005833121482282877,41823.43518325,-54.17959594726562,-43.62742614746094,-19.30439758300781,41823.39260625,0.01454966459951415,-1.48088357672005,0.01267778741715296,-0.004777495749294758,0.01384110003709793,0.001339551759883761,-0.002029001712799072,-0.0008876007050275803,0.001832850277423859,2,0.009586592371632313,-0.6745486489497318,0.001093746725631672,0.7381673286189914,-0.9958805441856384,-0.01267744787037373,-0.08978443592786789,-29.10523986816406,-22.37118911743164,-24.00801086425781,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.137402,12,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.122452,-28.31344985961914,-22.48296737670898,-24.5801887512207,229.5720520019531,228.3331756591797,12.73271369934082,41823.53865325001,-0.9963531494140625,-0.021331787109375,-0.109466552734375,41823.51473125,-0.06460083276033401,-0.0299331322312355,0.001976598054170609,41823.53526525,-53.65939331054688,-43.5399169921875,-18.88417053222656,41823.49332825001,0.01215368118355444,-1.473156715462306,0.01199427609533617,-0.04679078608751297,0.01475080382078886,0.00153374345973134,0.0005060434341430664,-0.02299442887306213,-0.03208476305007935,2,0.008524462214659689,-0.6717057124099901,0.0004729192949295136,0.7407689409096471,-0.9951655268669128,-0.01199398841708899,-0.09747754037380219,-28.63766098022461,-22.43120574951172,-24.47005081176758,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.240499,13,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.223219,-27.84022521972656,-22.3681526184082,-24.16633224487305,229.9004821777344,228.6616058349609,12.7327184677124,41823.63811325,-0.9972686767578125,-0.0185546875,-0.1077880859375,41823.61419525,-0.048462875187397,-0.04451340436935425,-0.00287461606785655,41823.63534625,-52.93574523925781,-43.59429931640625,-19.46223449707031,41823.59405025,0.006384437573190761,-1.479418091989802,0.01185524975963654,-0.0557558685541153,-0.07615157216787338,-0.006664678920060396,0.0005339384078979492,-0.008515506982803345,-0.001879632472991943,2,0.006530226411740447,-0.6740437677739122,-0.001637674174544579,0.7386607529456031,-0.9957579374313354,-0.01185497175902128,-0.09124471247196198,-28.09865951538086,-22.53847122192383,-24.16640090942383,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.333865,14,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.323817,-27.1474609375,-22.68095016479492,-24.13914108276367,229.9773101806641,228.7384338378906,12.73269748687744,41823.73757725,-0.9954986572265625,-0.0168304443359375,-0.0843353271484375,41823.71365525,-0.01032507512718439,-0.01403752155601978,0.00737296137958765,41823.73542525,-52.38432312011719,-43.71141052246094,-18.64982604980469,41823.69477325,0.003641175885024999,-1.483598781998736,0.01181230889569706,-0.01346815284341574,-0.003030456136912107,0.004950906150043011,0.0001289844512939453,0.0005968222394585609,0.006377346813678741,2,0.005584299335208209,-0.6755947830541504,-0.002648048754708893,0.7372472228775634,-0.9961311817169189,-0.01181203406304121,-0.08708100765943527,-27.44708251953125,-22.44622421264648,-23.94296264648438,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.44196,15,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.424899,-26.2938117980957,-22.36125564575195,-23.58864974975586,230.1675109863281,228.9286346435547,12.73268032073975,41823.83703625,-0.992767333984375,-0.01153564453125,-0.100341796875,41823.81311425001,-0.08012359589338303,-0.003068494144827127,0.005331914871931076,41823.83549725,-51.57633972167969,-43.33186340332031,-18.63406372070312,41823.79549525,0.001648331434763939,-1.485174392708239,0.01141931052800979,-0.04003085941076279,-0.01588435098528862,0.0020799629855901,-0.0004628896713256836,-0.01226258277893066,0.0002762675285339355,2,0.004763690511098845,-0.676181497115576,-0.003253654241640841,0.7367125068191884,-0.9962717294692993,-0.01141906250268221,-0.08551178127527237,-26.58168792724609,-22.5072135925293,-23.6884880065918,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.535284,16,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.525224,-25.55738830566406,-21.68582916259766,-23.20479202270508,230.6219635009766,229.3830871582031,12.73266506195068,41823.93650125001,-0.995269775390625,-0.0179595947265625,-0.1068267822265625,41823.91257825001,-0.09494355320930481,-0.1659721881151199,0.001040230737999082,41823.93557025,-50.86968994140625,-42.89857482910156,-17.98844909667969,41823.89621225,-0.005868218331625919,-1.492700949526885,0.01106183597005282,-0.08184990286827087,-0.1462734639644623,-0.002168896608054638,0.0005532503128051758,-0.002747594378888607,-0.002402476966381073,2,0.002068484151556249,-0.6789625154059376,-0.005909361986837891,0.7341462625211457,-0.9968911409378052,-0.01106161065399647,-0.07801124453544617,-25.67338943481445,-22.05183029174805,-23.40719985961914,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.632133,17,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.626255,-24.9696044921875,-21.20314025878906,-22.37692642211914,230.9028778076172,229.6640014648438,12.73266220092773,41824.03596125,-0.9993743896484375,-0.00970458984375,-0.050567626953125,41824.01204225,-0.06360507756471634,-0.2143567651510239,0.006281864363700151,41823.93557025,-50.86968994140625,-42.89857482910156,-17.98844909667969,41823.99693425,-0.0116722782281099,-1.516356441420777,0.01082245986424969,-0.05305111780762672,-0.2326413542032242,0.0005755997262895107,0.001054048538208008,-0.007564574480056763,0.0004700422286987305,2,-8.389316897161603e-05,-0.6876009634374793,-0.007958154256804378,0.7260452127217727,-0.9984601140022278,-0.01082224864512682,-0.05440981686115265,-25.12829208374023,-21.29930114746094,-22.53734588623047,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.731623,18,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.72695,-24.50547790527344,-19.86627578735352,-21.68203353881836,231.1542816162109,229.9154052734375,12.73268222808838,41824.13542525,-0.99945068359375,-0.0121307373046875,-0.0584869384765625,41824.11150225,-0.08568481355905533,0.05697513371706009,0.008721586316823959,41824.13571125,-49.75021362304688,-41.02561950683594,-17.03421020507812,41824.09765625,-0.01604760313819678,-1.53136812202484,0.01021846950377767,-0.07987081259489059,0.03179824724793434,0.00783862080425024,-0.0006615519523620605,-0.002553314901888371,0.03294628486037254,2,-0.001877448944721971,-0.6930285040281459,-0.009325013569020352,0.7208474938794585,-0.99917072057724,-0.01021829154342413,-0.03941593691706657,-24.75220108032227,-20.41334915161133,-21.9018440246582,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.846945,19,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.827591,-24.14238739013672,-18.6867790222168,-21.7148551940918,231.2891845703125,230.0503082275391,12.7326717376709,41824.23488925,-0.9979248046875,-0.0009613037109375,-0.0543670654296875,41824.21096625,-0.02068237587809563,-0.01486523263156414,0.01202390622347593,41824.23578425001,-49.35931396484375,-39.89239501953125,-16.95651245117188,41824.19837825,-0.02089721844028934,-1.529620684719873,0.009509563067314718,-0.01848157867789268,0.001122609712183475,0.003944839350879192,0.0004805326461791992,0.0009797811508178711,-0.008276283740997314,2,-0.003803965286798883,-0.6923903924864576,-0.01083061147156922,0.7214317825431003,-0.9991072416305542,-0.009509420022368431,-0.0411621481180191,-24.18646621704102,-19.10792922973633,-21.68108749389648,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41820.68783,0,-0.07662964,97.29839,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876533.933561,20,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876533.928309,-24.0907096862793,-17.50992584228516,-22.00346755981445,231.3955383300781,230.1566619873047,12.73266410827637,41824.33435325,-1.000869750976562,0.0049896240234375,-0.0431060791015625,41824.31043025,-0.1280562430620193,0.2358942925930023,0.05912537127733231,41824.33585225001,-49.28262329101562,-38.41856384277344,-17.28227233886719,41824.29910025001,-0.02273707142203278,-1.529248359965761,0.007930073688490209,-0.09366131573915482,0.1765897125005722,0.04648170992732048,-0.001840412616729736,0.008982867002487183,0.03996312618255615,2,-0.005008669857638676,-0.6922481906154798,-0.01094845292819441,0.7215591255810897,-0.99910569190979,-0.007929990999400616,-0.04153471067547798,-24.1403923034668,-18.08248901367188,-21.74018478393555,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41821.689778,0,-0.08456421,97.29845,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876534.029307,21,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876534.009095,-24.13965606689453,-16.52510452270508,-22.4949836730957,231.2688446044922,230.0299682617188,12.73270320892334,41824.43381325001,-0.99493408203125,0.006195068359375,-0.07080078125,41824.40989425001,-0.009743440896272659,-0.00518810423091054,0.07573603838682175,41824.33585225001,-49.28262329101562,-38.41856384277344,-17.28227233886719,41824.39982225,-0.03173779307068712,-1.511008630210876,-0.001207539251952456,0.0005198586732149124,0.001907243393361568,0.08940304815769196,-0.001726448535919189,0.004819661378860474,-0.02653634175658226,2,-0.01131958757044754,-0.6855624313219715,-0.01113696703661393,0.7278406237987149,-0.9982125163078308,0.001207538996823132,-0.05975203961133957,-24.12416076660156,-16.65606689453125,-22.51199722290039,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41821.689778,0,-0.08456421,97.29845,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876534.129475,22,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876534.109921,-24.67739486694336,-15.83860015869141,-22.45064544677734,231.0765228271484,229.837646484375,12.73274421691895,41824.53327725,-0.994964599609375,0.0044097900390625,-0.0662078857421875,41824.50935425,0.02248267270624638,-0.1380801051855087,-0.0100813964381814,41824.43591925001,-49.74002075195312,-37.53033447265625,-17.54563903808594,41824.50054425,-0.03021776316252375,-1.515708490449126,-0.003853654658380177,0.02711283601820469,-0.1275208741426468,-0.0153236435726285,-0.0001205205917358398,-0.004052013158798218,-0.02582716941833496,2,-0.01178421305457583,-0.6872636660839553,-0.009649052387840418,0.726248383218602,-0.9984756708145142,0.003853645175695419,-0.05505957081913948,-24.7103157043457,-15.81093597412109,-22.30550003051758,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41821.689778,0,-0.08456421,97.29845,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
1659876534.230969,23,1659876531.645408,28.61998128265263,77.37100343686852,207.9473,-1,-1,-1,-1,16.86159324645996,35,-9999,1659876534.210521,-25.62351989746094,-15.1490364074707,-22.11986541748047,231.4176483154297,230.1787719726562,12.73273944854736,41824.63274125,-0.99920654296875,-0.0003814697265625,-0.042816162109375,41824.60881825,-0.03616705909371376,-0.1097262278199196,-0.06707144528627396,41824.53599225,-50.51910400390625,-36.50985717773438,-17.44268798828125,41824.60126625,-0.0301287425353697,-1.530031202305075,0.001345020537816846,-0.02593328431248665,-0.1214143186807632,-0.07142087072134018,0.0005111098289489746,0.001146644470281899,-0.002947326749563217,2,-0.009947332985201535,-0.6924768246759755,-0.01133228839691194,0.7212824814392216,-0.9991682767868042,-0.001345020136795938,-0.0407537966966629,-25.4802131652832,-15.28755950927734,-22.16780090332031,-1,2,41822.687906125,1,2,1659876532.437023,0,0,0,0,0,0,0,0,0,41821.689778,0,-0.08456421,97.29845,1659876531.993468,3232235861,172480399,0,0,1,1659876531.970341,1,0.11,0
